datetime,T_air,RH,I_global,E_mm_h_LAI0.5,r_s_LAI0.5,E_mm_h_LAI1.0,r_s_LAI1.0,E_mm_h_LAI2.0,r_s_LAI2.0,E_mm_h_LAI3.0,r_s_LAI3.0,E_mm_h_LAI4.0,r_s_LAI4.0
2025-04-26 10:30:00,19.6,0.853,171.4,0.23092764891561457,82.30175999999999,0.21727684456604934,82.30175999999999,0.2112285542653686,82.30176000000075,0.22127175710108188,82.30176006797,0.23930575184987105,82.30178058668916
2025-04-26 10:35:00,20.1,0.85,174.0,0.23718381157809082,82.01885999999999,0.22327367010467059,82.01885999999999,0.21727288785744026,82.01886000000043,0.22779227151135292,82.01886004789239,0.24651532123464476,82.01887581883689
2025-04-26 10:40:00,20.6,0.833,198.3,0.27263182127453717,82.67896,0.2563062153480576,82.67896,0.24876475507751408,82.67896,0.2602346034507906,82.67896000189076,0.28114518774964237,82.67896140384848
2025-04-26 10:45:00,21.1,0.83,251.2,0.3444812076880251,84.28206,0.3198751075158996,84.28206,0.3027357654551762,84.28206,0.3098796985968569,84.28206000000166,0.3290823493287002,84.28206000721511
2025-04-26 10:50:00,21.8,0.811,215.5,0.30233121552007564,88.11064000000002,0.28506529165118694,88.11064000000002,0.27830571768481477,88.11064000000002,0.2925733238039597,88.11064000020339,0.31728271841993716,88.11064026789653
2025-04-26 10:55:00,22.1,0.744,193.2,0.2799946448750019,90.31726,0.2725393352836952,90.31726,0.2826074716878159,90.31726000000003,0.31158773593256117,90.31726000407691,0.34995948374703156,90.31726255379581
2025-04-26 11:00:00,22.1,0.742,190.6,0.2767332093823151,90.31726,0.26988483842675004,90.31726,0.2808306990768597,90.31726000000003,0.31043417652969063,90.31726000576614,0.3493027507643369,90.31726331209462
2025-04-26 11:05:00,22.1,0.776,174.1,0.25169144517644715,90.31726,0.24435060736850336,90.31726,0.2521782554982181,90.3172600000005,0.2770483542162193,90.31726005203949,0.3103814763958928,90.31727724600981
2025-04-26 11:10:00,22.2,0.761,159.3,0.23370021888509424,91.12823999999999,0.23015670378433178,91.12823999999999,0.24368562134567429,91.12824000000921,0.2728234604537129,91.12824037776609,0.30971242973305974,91.1283164410582
2025-04-26 11:15:00,22.4,0.75,161.1,0.23756300722402826,92.86336,0.23476730616471536,92.86336,0.2500625360808697,92.86336000000655,0.2811716303461098,92.86336030281943,0.3201336302987425,92.86342506464946
2025-04-26 11:20:00,22.5,0.71,169.2,0.2522914259704487,93.78750000000001,0.25192854023548017,93.78750000000001,0.2731578611284599,93.78750000000132,0.3110100082093036,93.78750010385951,0.35711679300513655,93.78752923257888
2025-04-26 11:25:00,22.6,0.735,198.7,0.2894488770106366,94.74936000000002,0.28195947100468294,94.74936000000002,0.29278392902489964,94.74936000000002,0.32314477827490146,94.74936000205427,0.3632071115737585,94.74936154571614
2025-04-26 11:30:00,22.7,0.722,232.2,0.33554166384546963,95.74894,0.3238249601428871,95.74894,0.33056752512406584,95.74894,0.3601571789265654,95.74894000002382,0.40109236124383907,95.74894005480256
2025-04-26 11:35:00,22.7,0.754,262.8,0.37332551800526187,95.74894,0.353629937855364,95.74894,0.34839142847344584,95.74894,0.3690108645792364,95.7489400000004,0.4024709763991295,95.74894000256957
2025-04-26 11:40:00,23.1,0.765,258.5,0.3675245038860694,100.12446000000003,0.347481574594512,100.12446000000003,0.34107445568869477,100.12446000000003,0.3601664705621073,100.12446000000078,0.39192098052764907,100.12446000413063
2025-04-26 11:45:00,23.7,0.724,234.9,0.34076805687120304,107.81934,0.32846150577999533,107.81934,0.3345297942158161,107.81934,0.3638278380226287,107.81934000001873,0.4046614369339473,107.81934004710902
2025-04-26 11:50:00,23.9,0.724,204.0,0.2995516840477505,110.68605999999998,0.29231291839941304,110.68605999999998,0.3044947882966981,110.68605999999998,0.33686125072969664,110.68606000118375,0.37925108468996116,110.68606106284588
2025-04-26 11:55:00,24.1,0.701,185.9,0.2775950393480638,113.70366000000001,0.27551476102133177,113.70366000000001,0.2956573614750286,113.70366000000008,0.33420057489960925,113.70366001358462,0.3818812592533004,113.70366667152061
2025-04-26 12:00:00,24.2,0.704,182.0,0.27212738696892314,115.26903999999999,0.2704103366557719,115.26903999999999,0.2907727027234913,115.2690400000001,0.32915205200407766,115.26904002316424,0.37647836588634626,115.26904998936563
